AmenityUsageID,UsageDate,UsageDay,DateKey,Year,Month,MonthName,Quarter,DayName,IsoDayOfWeek,IsWeekend,IsHoliday,IsBusinessDay,DACCustomerMembershipID,CustomerID,MembershipID,MembershipActiveIND,EmployeeIND,JoinDate,RenewalDate,AmenityID,AmenityName,AmenityCategory
922,2026-02-02 15:40:00.000,2026-02-02,20260202,2026,2,February,1,Monday,1,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
923,2026-02-13 12:25:00.000,2026-02-13,20260213,2026,2,February,1,Friday,5,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
924,2026-02-15 15:50:00.000,2026-02-15,20260215,2026,2,February,1,Sunday,7,1,0,0,4,8,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
925,2026-02-20 11:15:00.000,2026-02-20,20260220,2026,2,February,1,Friday,5,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
926,2026-02-24 13:45:00.000,2026-02-24,20260224,2026,2,February,1,Tuesday,2,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
927,2026-02-26 09:30:00.000,2026-02-26,20260226,2026,2,February,1,Thursday,4,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
928,2026-02-03 11:15:00.000,2026-02-03,20260203,2026,2,February,1,Tuesday,2,0,0,1,5,10,6,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
929,2026-02-05 13:45:00.000,2026-02-05,20260205,2026,2,February,1,Thursday,4,0,0,1,5,10,6,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
930,2026-02-01 09:30:00.000,2026-02-01,20260201,2026,2,February,1,Sunday,7,1,0,0,5,10,6,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
931,2026-02-04 14:20:00.000,2026-02-04,20260204,2026,2,February,1,Wednesday,3,0,0,1,5,10,6,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
932,2026-02-07 12:00:00.000,2026-02-07,20260207,2026,2,February,1,Saturday,6,1,0,0,5,10,6,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
933,2026-02-12 15:30:00.000,2026-02-12,20260212,2026,2,February,1,Thursday,4,0,0,1,5,10,6,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
934,2026-02-17 10:45:00.000,2026-02-17,20260217,2026,2,February,1,Tuesday,2,0,0,1,5,10,6,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
935,2026-02-21 14:20:00.000,2026-02-21,20260221,2026,2,February,1,Saturday,6,1,0,0,5,10,6,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
936,2026-02-25 11:55:00.000,2026-02-25,20260225,2026,2,February,1,Wednesday,3,0,0,1,5,10,6,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
937,2026-02-01 09:00:00.000,2026-02-01,20260201,2026,2,February,1,Sunday,7,1,0,0,6,31,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
938,2026-02-02 15:30:00.000,2026-02-02,20260202,2026,2,February,1,Monday,1,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
939,2026-02-04 10:45:00.000,2026-02-04,20260204,2026,2,February,1,Wednesday,3,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
940,2026-02-06 14:00:00.000,2026-02-06,20260206,2026,2,February,1,Friday,5,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
941,2026-02-08 11:30:00.000,2026-02-08,20260208,2026,2,February,1,Sunday,7,1,0,0,6,31,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
942,2026-02-03 13:15:00.000,2026-02-03,20260203,2026,2,February,1,Tuesday,2,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
943,2026-02-05 16:45:00.000,2026-02-05,20260205,2026,2,February,1,Thursday,4,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
944,2026-02-07 10:00:00.000,2026-02-07,20260207,2026,2,February,1,Saturday,6,1,0,0,6,31,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
945,2026-02-09 14:30:00.000,2026-02-09,20260209,2026,2,February,1,Monday,1,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
946,2026-02-10 11:15:00.000,2026-02-10,20260210,2026,2,February,1,Tuesday,2,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
947,2026-02-06 09:45:00.000,2026-02-06,20260206,2026,2,February,1,Friday,5,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
948,2026-02-14 12:50:00.000,2026-02-14,20260214,2026,2,February,1,Saturday,6,1,0,0,6,31,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
949,2026-02-18 14:15:00.000,2026-02-18,20260218,2026,2,February,1,Wednesday,3,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
950,2026-02-22 10:35:00.000,2026-02-22,20260222,2026,2,February,1,Sunday,7,1,0,0,6,31,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
951,2026-02-27 15:20:00.000,2026-02-27,20260227,2026,2,February,1,Friday,5,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
952,2026-02-02 12:15:00.000,2026-02-02,20260202,2026,2,February,1,Monday,1,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
953,2026-02-04 16:45:00.000,2026-02-04,20260204,2026,2,February,1,Wednesday,3,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
954,2026-02-07 09:30:00.000,2026-02-07,20260207,2026,2,February,1,Saturday,6,1,0,0,7,33,4,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
955,2026-02-09 13:00:00.000,2026-02-09,20260209,2026,2,February,1,Monday,1,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
956,2026-02-01 14:20:00.000,2026-02-01,20260201,2026,2,February,1,Sunday,7,1,0,0,7,33,4,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
957,2026-02-03 10:50:00.000,2026-02-03,20260203,2026,2,February,1,Tuesday,2,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
958,2026-02-05 15:30:00.000,2026-02-05,20260205,2026,2,February,1,Thursday,4,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
959,2026-02-08 12:15:00.000,2026-02-08,20260208,2026,2,February,1,Sunday,7,1,0,0,7,33,4,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
960,2026-02-10 11:45:00.000,2026-02-10,20260210,2026,2,February,1,Tuesday,2,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
961,2026-02-02 13:20:00.000,2026-02-02,20260202,2026,2,February,1,Monday,1,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,10,Overnight Guest Rooms,Facility
962,2026-02-06 14:00:00.000,2026-02-06,20260206,2026,2,February,1,Friday,5,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
963,2026-02-04 09:30:00.000,2026-02-04,20260204,2026,2,February,1,Wednesday,3,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,13,Reciprocal Club Privileges,Facility
964,2026-02-07 16:15:00.000,2026-02-07,20260207,2026,2,February,1,Saturday,6,1,0,0,7,33,4,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
965,2026-02-13 11:40:00.000,2026-02-13,20260213,2026,2,February,1,Friday,5,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
966,2026-02-16 15:05:00.000,2026-02-16,20260216,2026,2,February,1,Monday,1,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
967,2026-02-20 12:30:00.000,2026-02-20,20260220,2026,2,February,1,Friday,5,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
968,2026-02-23 14:50:00.000,2026-02-23,20260223,2026,2,February,1,Monday,1,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
969,2026-02-28 10:15:00.000,2026-02-28,20260228,2026,2,February,1,Saturday,6,1,0,0,7,33,4,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
970,2026-02-01 10:30:00.000,2026-02-01,20260201,2026,2,February,1,Sunday,7,1,0,0,8,42,3,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
971,2026-02-03 14:15:00.000,2026-02-03,20260203,2026,2,February,1,Tuesday,2,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
972,2026-02-05 11:00:00.000,2026-02-05,20260205,2026,2,February,1,Thursday,4,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
973,2026-02-07 15:45:00.000,2026-02-07,20260207,2026,2,February,1,Saturday,6,1,0,0,8,42,3,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
974,2026-02-09 09:20:00.000,2026-02-09,20260209,2026,2,February,1,Monday,1,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
975,2026-02-02 13:30:00.000,2026-02-02,20260202,2026,2,February,1,Monday,1,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
976,2026-02-04 10:15:00.000,2026-02-04,20260204,2026,2,February,1,Wednesday,3,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
977,2026-02-06 14:45:00.000,2026-02-06,20260206,2026,2,February,1,Friday,5,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
978,2026-02-08 11:20:00.000,2026-02-08,20260208,2026,2,February,1,Sunday,7,1,0,0,8,42,3,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
979,2026-02-10 15:30:00.000,2026-02-10,20260210,2026,2,February,1,Tuesday,2,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,10,Overnight Guest Rooms,Facility
980,2026-02-03 12:00:00.000,2026-02-03,20260203,2026,2,February,1,Tuesday,2,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
981,2026-02-05 16:20:00.000,2026-02-05,20260205,2026,2,February,1,Thursday,4,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,13,Reciprocal Club Privileges,Facility
982,2026-02-07 09:50:00.000,2026-02-07,20260207,2026,2,February,1,Saturday,6,1,0,0,8,42,3,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
983,2026-02-12 14:25:00.000,2026-02-12,20260212,2026,2,February,1,Thursday,4,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
984,2026-02-19 11:50:00.000,2026-02-19,20260219,2026,2,February,1,Thursday,4,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
985,2026-02-24 13:15:00.000,2026-02-24,20260224,2026,2,February,1,Tuesday,2,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
986,2026-02-02 13:45:00.000,2026-02-02,20260202,2026,2,February,1,Monday,1,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
987,2026-02-04 10:30:00.000,2026-02-04,20260204,2026,2,February,1,Wednesday,3,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
988,2026-02-06 14:15:00.000,2026-02-06,20260206,2026,2,February,1,Friday,5,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
989,2026-02-08 12:00:00.000,2026-02-08,20260208,2026,2,February,1,Sunday,7,1,0,0,9,43,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
990,2026-02-01 16:45:00.000,2026-02-01,20260201,2026,2,February,1,Sunday,7,1,0,0,9,43,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
991,2026-02-03 11:15:00.000,2026-02-03,20260203,2026,2,February,1,Tuesday,2,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
992,2026-02-05 13:50:00.000,2026-02-05,20260205,2026,2,February,1,Thursday,4,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
993,2026-02-07 10:20:00.000,2026-02-07,20260207,2026,2,February,1,Saturday,6,1,0,0,9,43,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
994,2026-02-09 14:40:00.000,2026-02-09,20260209,2026,2,February,1,Monday,1,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
995,2026-02-10 09:30:00.000,2026-02-10,20260210,2026,2,February,1,Tuesday,2,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
996,2026-02-02 15:00:00.000,2026-02-02,20260202,2026,2,February,1,Monday,1,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
997,2026-02-14 10:55:00.000,2026-02-14,20260214,2026,2,February,1,Saturday,6,1,0,0,9,43,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
998,2026-02-17 14:20:00.000,2026-02-17,20260217,2026,2,February,1,Tuesday,2,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
999,2026-02-21 11:45:00.000,2026-02-21,20260221,2026,2,February,1,Saturday,6,1,0,0,9,43,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
1000,2026-02-26 15:10:00.000,2026-02-26,20260226,2026,2,February,1,Thursday,4,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
